id,index,period,timestamp,minute,second,possession,duration,match_id,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,under_pressure,duel.type.id,duel.type.name,pass.assisted_shot_id,pass.shot_assist,pass.aerial_won,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,counterpress,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,dribble.outcome.id,dribble.outcome.name,pass.cross,clearance.head,clearance.body_part.id,clearance.body_part.name,shot.first_time,off_camera,out,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.outcome.id,goalkeeper.outcome.name,duel.outcome.id,duel.outcome.name,clearance.aerial_won,clearance.right_foot,pass.outswinging,pass.technique.id,pass.technique.name,clearance.left_foot,pass.through_ball,ball_recovery.recovery_failure,50_50.outcome.id,50_50.outcome.name,shot.deflected,block.deflection,pass.inswinging,foul_won.defensive,foul_committed.advantage,foul_won.advantage,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_committed.type.id,foul_committed.type.name,shot.one_on_one,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,dribble.overrun,ball_recovery.offensive,shot.aerial_won,dribble.nutmeg,clearance.other,bad_behaviour.card.id,bad_behaviour.card.name,pass.deflected,miscontrol.aerial_won,dribble.no_touch,pass.cut_back,pass.goal_assist,pass.no_touch,block.offensive,injury_stoppage.in_chain,foul_committed.penalty,foul_won.penalty,player_off.permanent,pass.miscommunication,shot.saved_to_post,goalkeeper.shot_saved_to_post,pass.straight,shot.open_goal,shot.redirect,shot.saved_off_target,goalkeeper.shot_saved_off_target,block.save_block,goalkeeper.punched_out
352b0b76-eb10-4661-a7ec-579cc2ef25da,21,1,00:00:13.768,0,13,2,0.0,3922837,4,Duel,775,Nigeria,9,From Kick Off,4976,South Africa,,,['96cd1a75-829a-4aac-9252-4df0f811db97'],"[15.2, 40.4]",102722.0,Siyanda Xulu,4.0,Center Back,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef4fa414-1140-4d92-bbe6-bd7e67ec475a,22,1,00:00:15.951,0,15,2,0.0,3922837,2,Ball Recovery,775,Nigeria,9,From Kick Off,775,Nigeria,,,,"[91.5, 23.2]",11492.0,Temitayo Olufisayo Olaoluwa Aina,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd157b-c6d8-458d-959b-0e5d69cb28be,23,1,00:00:15.951,0,15,2,0.985301,3922837,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['60db64bc-5780-4bfc-9a4f-47b2d2b3f732', 'e806922a-d216-43cc-b0cd-e098b400592b', 'ef4fa414-1140-4d92-bbe6-bd7e67ec475a']","[91.5, 23.2]",11492.0,Temitayo Olufisayo Olaoluwa Aina,8.0,Left Wing Back,,,,,,,,,,,,"[91.3, 24.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e806922a-d216-43cc-b0cd-e098b400592b,24,1,00:00:16.473,0,16,2,0.584868,3922837,17,Pressure,775,Nigeria,9,From Kick Off,4976,South Africa,,,"['15bd157b-c6d8-458d-959b-0e5d69cb28be', '60db64bc-5780-4bfc-9a4f-47b2d2b3f732']","[28.2, 55.0]",29367.0,Percy Tau,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60db64bc-5780-4bfc-9a4f-47b2d2b3f732,25,1,00:00:16.936,0,16,2,0.988082,3922837,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['4aa4415d-12af-43c7-9ffc-628453ffce66', 'e806922a-d216-43cc-b0cd-e098b400592b']","[91.3, 24.4]",11492.0,Temitayo Olufisayo Olaoluwa Aina,8.0,Left Wing Back,3647.0,Alex Iwobi,11.0,2.4980915,1.0,Ground Pass,"[82.5, 31.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa4415d-12af-43c7-9ffc-628453ffce66,26,1,00:00:17.924,0,17,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,775,Nigeria,,,['60db64bc-5780-4bfc-9a4f-47b2d2b3f732'],"[82.5, 31.0]",3647.0,Alex Iwobi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e488285-f186-47b4-b782-83b8095fccf4,27,1,00:00:17.924,0,17,2,1.160072,3922837,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['4aa4415d-12af-43c7-9ffc-628453ffce66', '784d6751-8ac4-4bd2-9553-08a8371001ec']","[82.5, 31.0]",3647.0,Alex Iwobi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[83.6, 26.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784d6751-8ac4-4bd2-9553-08a8371001ec,28,1,00:00:19.084,0,19,2,2.070045,3922837,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,,"['948e1761-d097-487f-b6fe-bcde291dc3b5', 'e494b854-72f1-4925-887c-2e0ab1c34aca']","[83.6, 26.8]",3647.0,Alex Iwobi,11.0,Left Defensive Midfield,11492.0,Temitayo Olufisayo Olaoluwa Aina,21.913465,-1.1071488,1.0,Ground Pass,"[93.4, 7.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948e1761-d097-487f-b6fe-bcde291dc3b5,29,1,00:00:21.154,0,21,2,,3922837,42,Ball Receipt*,775,Nigeria,9,From Kick Off,775,Nigeria,,,['784d6751-8ac4-4bd2-9553-08a8371001ec'],"[92.5, 4.7]",11492.0,Temitayo Olufisayo Olaoluwa Aina,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e494b854-72f1-4925-887c-2e0ab1c34aca,30,1,00:00:21.154,0,21,2,0.0,3922837,9,Clearance,775,Nigeria,9,From Kick Off,4976,South Africa,,,['784d6751-8ac4-4bd2-9553-08a8371001ec'],"[26.7, 72.9]",65719.0,Khuliso Johnson Mudau,7.0,Right Wing Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
